0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.005499999999999554e-03,-8.285500000000001197e-03,0.000000000000000000e+00,-1.097699999999999891e-02,-7.553100000000000959e-03,0.000000000000000000e+00,8.931599999999999609e-03,-1.204500000000000015e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.182000000000000037e-03,0.000000000000000000e+00,-8.590700000000001460e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.048899999999999416e-03,0.000000000000000000e+00,-7.134899999999998708e-03,0.000000000000000000e+00,-7.901200000000000584e-03,0.000000000000000000e+00,-7.388399999999999829e-03,-8.163200000000000664e-03,8.727799999999999100e-03,0.000000000000000000e+00,0.000000000000000000e+00,-9.430299999999999100e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.341000000000000345e-03,0.000000000000000000e+00,7.201999999999999201e-03,-5.603300000000000294e-03,-5.725399999999999413e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.903699999999999573e-03,-9.637999999999998998e-03,-9.747499999999999221e-03,-6.246699999999999996e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.306899999999999812e-03,0.000000000000000000e+00,-1.112300000000000094e-02,-1.226000000000000006e-02,-5.661699999999999545e-03,0.000000000000000000e+00,7.120999999999999726e-03
0.000000000000000000e+00,0.000000000000000000e+00,7.395399999999999023e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.637600000000000465e-03,-9.555400000000000352e-03,5.199300000000000449e-03,7.090399999999999307e-03,7.867799999999999447e-03,-7.916700000000000473e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.807399999999999951e-03,-7.013100000000000410e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.330799999999999317e-03,-9.944200000000000261e-03,0.000000000000000000e+00,-8.842900000000000760e-03,-8.182800000000000490e-03,6.983400000000000718e-03,-6.400000000000000307e-03,8.476899999999999019e-03,1.053899999999999976e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.023700000000000131e-02,0.000000000000000000e+00,6.352399999999999367e-03,-8.464700000000000349e-03,-5.352199999999999666e-03,0.000000000000000000e+00,6.859000000000000513e-03,6.106499999999999949e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.921000000000000048e-03,-6.264000000000000470e-03,-1.225400000000000100e-02,0.000000000000000000e+00,6.704800000000000343e-03,-8.922700000000000423e-03,0.000000000000000000e+00
0.000000000000000000e+00,7.395399999999999023e-03,0.000000000000000000e+00,-5.225999999999999743e-03,0.000000000000000000e+00,5.751100000000000309e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.862499999999999656e-03,6.676899999999999502e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.422699999999999916e-03,0.000000000000000000e+00,-5.689699999999999792e-03,1.076200000000000073e-02,7.120399999999998952e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.114100000000000826e-03,-5.914899999999998978e-03,0.000000000000000000e+00,1.245600000000000006e-02,0.000000000000000000e+00,-5.523100000000000405e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.063800000000000245e-03,0.000000000000000000e+00,-6.770399999999999335e-03,6.228299999999999982e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.001500000000000133e-02,0.000000000000000000e+00,1.281299999999999974e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.480399999999999855e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.567700000000000080e-03,0.000000000000000000e+00,5.981199999999999885e-03,-5.536800000000000575e-03,6.288300000000000139e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.002500000000000932e-03,0.000000000000000000e+00,7.828899999999999748e-03
0.000000000000000000e+00,0.000000000000000000e+00,-5.225999999999999743e-03,0.000000000000000000e+00,0.000000000000000000e+00,-6.306199999999999653e-03,0.000000000000000000e+00,5.407699999999999660e-03,6.424899999999999882e-03,-5.953499999999999591e-03,1.044999999999999922e-02,1.242900000000000081e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.547899999999999970e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.987200000000000077e-02,7.645600000000000659e-03,8.452299999999999397e-03,0.000000000000000000e+00,-6.247699999999999261e-03,-7.439600000000000206e-03,0.000000000000000000e+00,-8.077299999999999064e-03,-5.431399999999999423e-03,1.066899999999999966e-02,7.440600000000000339e-03,-1.946100000000000260e-02,1.098199999999999871e-02,0.000000000000000000e+00,-1.069800000000000091e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.163800000000000570e-03,-1.246200000000000085e-02,-1.181600000000000011e-02,0.000000000000000000e+00,1.565000000000000072e-02,5.103299999999999850e-03,1.155800000000000056e-02,-9.799700000000001465e-03,-5.449100000000000991e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.862799999999997957e-03,0.000000000000000000e+00,5.794699999999999851e-03,-5.557100000000000581e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.622900000000000204e-03,-5.106100000000000569e-03,6.551799999999999985e-03,8.247499999999999623e-03,0.000000000000000000e+00,6.779000000000000303e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.587199999999999632e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.167100000000000880e-03,-6.745899999999999987e-03,7.345100000000001107e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.196099999999999941e-02,5.941199999999999780e-03,5.881499999999999576e-03,-1.127300000000000003e-02,9.749100000000000127e-03,0.000000000000000000e+00,0.000000000000000000e+00,-9.440299999999998692e-03,-5.488199999999999502e-03,-9.646099999999999466e-03,0.000000000000000000e+00,9.554700000000001039e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.711399999999999311e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.085100000000000384e-03,0.000000000000000000e+00,0.000000000000000000e+00,-5.088899999999999500e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.160600000000000492e-03,0.000000000000000000e+00,-8.666000000000000092e-03,7.257200000000000109e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.158799999999999844e-03,0.000000000000000000e+00,9.400099999999999775e-03,-7.755100000000000014e-03,0.000000000000000000e+00,6.769800000000001164e-03,6.837399999999999554e-03,7.926000000000000753e-03,6.959100000000001049e-03,9.211399999999999796e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.005499999999999554e-03,0.000000000000000000e+00,5.751100000000000309e-03,-6.306199999999999653e-03,5.587199999999999632e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.679799999999997934e-03,-9.557400000000000617e-03,0.000000000000000000e+00,-6.927199999999998810e-03,-7.896300000000000194e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.102299999999999759e-03,7.463800000000000469e-03,6.951200000000000261e-03,7.415800000000000169e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.037800000000000264e-03,0.000000000000000000e+00,0.000000000000000000e+00,-9.777299999999999186e-03,0.000000000000000000e+00,-1.235100000000000087e-02,-1.079699999999999931e-02,-1.587900000000000075e-02,-9.814599999999999713e-03,-8.691700000000000120e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.904300000000001256e-03,-9.226500000000000326e-03,0.000000000000000000e+00,-5.745499999999999739e-03,5.746500000000000739e-03,0.000000000000000000e+00,-5.949899999999999287e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.087600000000000303e-03,0.000000000000000000e+00,7.316099999999999860e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.331600000000000575e-03,0.000000000000000000e+00,5.751100000000000309e-03,-1.022099999999999918e-02,0.000000000000000000e+00,-1.295200000000000171e-02,-1.071100000000000003e-02,0.000000000000000000e+00,-6.465699999999999573e-03,1.137099999999999916e-02
-8.285500000000001197e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.308699999999999530e-03,0.000000000000000000e+00,6.228800000000000482e-03,-8.713799999999998977e-03,0.000000000000000000e+00,5.385800000000000483e-03,0.000000000000000000e+00,0.000000000000000000e+00,-6.636300000000000358e-03,7.572299999999999691e-03,5.791600000000000047e-03,0.000000000000000000e+00,0.000000000000000000e+00,-6.347100000000000485e-03,0.000000000000000000e+00,-9.126299999999998649e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.726899999999999200e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.978699999999999987e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.029600000000000432e-03,0.000000000000000000e+00,9.294200000000000725e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.503799999999999686e-03,0.000000000000000000e+00,-7.037300000000000673e-03,0.000000000000000000e+00,9.301200000000000787e-03,-5.212200000000000166e-03,0.000000000000000000e+00,1.178799999999999987e-02,0.000000000000000000e+00,-8.554600000000000745e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-7.637600000000000465e-03,0.000000000000000000e+00,5.407699999999999660e-03,0.000000000000000000e+00,8.679799999999997934e-03,5.308699999999999530e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.619699999999999175e-03,6.499899999999999428e-03,-1.088599999999999984e-02,0.000000000000000000e+00,-8.217900000000000205e-03,0.000000000000000000e+00,9.781200000000002046e-03,0.000000000000000000e+00,0.000000000000000000e+00,-6.278399999999999953e-03,0.000000000000000000e+00,-8.848200000000000509e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.066500000000000087e-02,0.000000000000000000e+00,-5.045000000000000005e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.906100000000000128e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.400900000000000166e-03,6.051300000000000776e-03,-1.055900000000000068e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.520699999999999087e-03,0.000000000000000000e+00,6.856300000000000068e-03,0.000000000000000000e+00,-8.847399999999998321e-03,-1.241299999999999869e-02,0.000000000000000000e+00,6.603799999999999948e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.344499999999999862e-02,0.000000000000000000e+00,-9.653100000000001263e-03,0.000000000000000000e+00,0.000000000000000000e+00
-1.097699999999999891e-02,-9.555400000000000352e-03,0.000000000000000000e+00,6.424899999999999882e-03,0.000000000000000000e+00,-9.557400000000000617e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.495900000000000674e-03,-9.768799999999999359e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.428800000000000119e-03,-1.009900000000000034e-02,0.000000000000000000e+00,-8.307799999999998866e-03,-6.141999999999999890e-03,5.444199999999999734e-03,0.000000000000000000e+00,8.588699999999999460e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.729800000000000192e-03,0.000000000000000000e+00,0.000000000000000000e+00,-7.488800000000000318e-03,0.000000000000000000e+00,5.711199999999999610e-03,8.297099999999999961e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.715899999999999495e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.774700000000001596e-03,9.497200000000000780e-03,0.000000000000000000e+00,5.596300000000000233e-03,0.000000000000000000e+00,-1.014999999999999930e-02,0.000000000000000000e+00,0.000000000000000000e+00
-7.553100000000000959e-03,5.199300000000000449e-03,5.862499999999999656e-03,-5.953499999999999591e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.228800000000000482e-03,5.619699999999999175e-03,-8.495900000000000674e-03,0.000000000000000000e+00,0.000000000000000000e+00,-6.756100000000000994e-03,7.841400000000000106e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.237500000000000031e-03,6.751000000000000924e-03,0.000000000000000000e+00,-1.016899999999999922e-02,0.000000000000000000e+00,8.535899999999999044e-03,0.000000000000000000e+00,-6.222499999999999733e-03,0.000000000000000000e+00,-9.775200000000001249e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.074599999999999861e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.202700000000000248e-03,0.000000000000000000e+00,-5.625800000000000245e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.125499999999999931e-03,9.124999999999999431e-03,0.000000000000000000e+00,-7.794599999999999619e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.889900000000000038e-03,0.000000000000000000e+00,0.000000000000000000e+00,-7.500700000000000769e-03,9.589700000000001348e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.379600000000000895e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.376500000000000265e-03,0.000000000000000000e+00,0.000000000000000000e+00
